Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
18976,VENDOR-1873,GL-6050310,21.46,Travel and Entertainment Miscellaneous Company Car (Field Only) Cooper Laboratories Inc Stockholders Liquidating Trust Ground Transportation Miscellaneous Company Car (Field Only) Mar-2007,CLASS-1758
18977,VENDOR-2408,GL-6050310,38.92,Miscellaneous Company Car (Field Only) Ground Transportation 2007Dec Fort Howard Corp Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
18979,VENDOR-1676,GL-6100410,78.1,Artworking/Typesetting Production Oct-2014 Champion Parts Inc SMAP Prototype and Comp Production/Packaging Design,CLASS-1963
18980,VENDOR-1215,GL-6101400,70.55,Final Site Clean Up Store Construction Ampex Corp 2012-Nov  General Requirements General Contractor,CLASS-1522
18981,VENDOR-1944,GL-2182000,83.01,Auto Fleet Repair and Maintenance Aug 2010 Corporate Services Daly John J Other Corporate Services Auto Leasing and Maintenance,CLASS-1249
18982,VENDOR-2017,GL-6050310,15.23,2002-Apr  Devcon International Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
18983,VENDOR-2287,GL-6050100,76.97,Jul2004 Feldt Manufacturing Co Inc Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
18985,VENDOR-1883,GL-2182000,11.55,Other Corporate Services Corporate Services Auto Leasing and Maintenance Auto Leasing 2012-Apr  Corning Inc /Ny,CLASS-1250
18986,VENDOR-2416,GL-6050310,79,Miscellaneous Company Car (Field Only) Ground Transportation Dec 2017 Metric Capital Corp                                     /Bd Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
18987,VENDOR-2226,GL-6050310,14.97,Parcel/Postage/Courier Supply Chain Etz Lavud Ltd Jun-2007 Transportation Services Logistics,CLASS-1870
18989,VENDOR-1856,GL-6050100,63.18,Base Rent Store Management Continental General Insurance Co Oct2008 Lease/Rent Real Estate,CLASS-1274
18994,VENDOR-2408,GL-6050310,6.32,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2015-Oct  Fort Howard Corp,CLASS-1758
18997,VENDOR-1474,GL-2182000,90.47,Media Buy - Mobile or E-Mail Direct Digital Paid Media 2018Jan Borns & Co SMAP E-Messaging Media Buy,CLASS-1477
18998,VENDOR-1674,GL-2182000,17.21,"Trade Show Expenses Events and Promotions 2017Aug Champion Industries Inc SMAP Talent, Artists & Models for Trade Show",CLASS-2141
19000,VENDOR-2416,GL-6050310,45.37,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2001Jul Metric Capital Corp                                     /Bd,CLASS-1758
19002,VENDOR-2034,GL-6100500,65.36,Digital Equipment Corp Jun-2018 SMAP National Advertising Media Buy - Traditional Magazines,CLASS-1721
19003,VENDOR-1608,GL-6101400,3.32,Final Site Clean Up Store Construction Capital Southwest Corp Mar-2017 General Requirements General Contractor,CLASS-1522
19004,VENDOR-1817,GL-2182000,89.63,Corporate Services Contingent Labor/Temp Labor Computer Task Group Inc Human Resources Contingent Labor/Temp Labor Sep 2007,CLASS-1376
19005,VENDOR-1232,GL-6050100,82.26,Real Estate Store Management Lease/Rent Base Rent 2011Nov Andrew County American Legion Memorial P,CLASS-1274
19006,VENDOR-1093,GL-6020600,29.28,Bexy Communications Inc Charity Organizations 2003Jun Charity Organizations Charity Organizations Non-Procurable,CLASS-1322
19007,VENDOR-1286,GL-2182000,16.87,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor Aug-2013 Ashland Inc,CLASS-1376
19008,VENDOR-2513,GL-6050310,34.27,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Dec 2007 Fortune National Corp,CLASS-1758
19010,VENDOR-1434,GL-6060100,19.91,2007Feb Biospherics Inc IT Managed Services IT Managed Services Information Technology Managed Services,CLASS-1652
19012,VENDOR-1376,GL-6050310,55.64,Miscellaneous Company Car (Field Only) Ground Transportation Jul2006 Barnes Group Inc Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
19014,VENDOR-1069,GL-6050310,45.76,2014-Oct  Alabama Power Co Freight Forwarders Services Other Transportation Services Supply Chain Logistics,CLASS-1567
19015,VENDOR-1883,GL-2182000,69.93,Auto Leasing Corporate Services Corning Inc /Ny Feb2018 Auto Leasing and Maintenance Other Corporate Services,CLASS-1250
19017,VENDOR-1717,GL-6050310,83.48,Miscellaneous Company Car (Field Only) Feb 2016 Travel and Entertainment Chyron Corp Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
19018,VENDOR-1294,GL-6050100,35.92,Astronics Corp Base Rent 2004Feb Lease/Rent Real Estate Store Management,CLASS-1274
19019,VENDOR-1623,GL-6050100,79.23,Cascade Corp Oct2000 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
19020,VENDOR-1644,GL-6100410,9.26,Central Bancorp Inc Other Agency Jan 2014 Agency Fees & Commissions 3 Production SMAP,CLASS-1828
19021,VENDOR-1883,GL-2182000,81.86,Corning Inc /Ny Nov2016 Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
19022,VENDOR-1717,GL-6050310,28.6,2019Feb Chyron Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
19023,VENDOR-2479,GL-6050100,18.92,L Flomenhaft & Co Inc                                   /Bd Sep 2012 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
19024,VENDOR-2549,GL-6100410,14.11,Production Artworking/Typesetting Prototype and Comp Production/Packaging Design Froley Revy Investment Co Inc 2011Jul SMAP,CLASS-1963
19026,VENDOR-1254,GL-6101400,69.1,Arabian American Development Co Final Site Clean Up Oct-2006 General Requirements General Contractor Store Construction,CLASS-1522
19028,VENDOR-1645,GL-2182000,79.5,Compass Bancshares Inc Auto Fleet Repair and Maintenance Sep-2005 Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1249
19034,VENDOR-2169,GL-6101400,49.79,Electronics Missiles & Communications Inc Final Site Clean Up Aug2001 General Requirements General Contractor Store Construction,CLASS-1522
19036,VENDOR-2256,GL-2182000,9.02,Workmen's Insurance Commercial Insurance Oct-2002 Family Dollar Stores Inc Corporate Services Workmen's Insurance,CLASS-2241
19039,VENDOR-2250,GL-6050100,22.32,Store Management Lease/Rent Fairchild Industries Inc /De/ Real Estate Base Rent Dec 2005,CLASS-1274
19042,VENDOR-2011,GL-2182000,6.68,Detection Systems Inc Contingent Labor/Temp Labor 2001-Nov  Contingent Labor/Temp Labor Human Resources Corporate Services,CLASS-1376
19044,VENDOR-1066,GL-6050310,71.38,Akzo Nobel Nv Miscellaneous Company Car (Field Only) 2000Jun Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
19048,VENDOR-2082,GL-6050100,56.66,Dreyfus A Bonds Plus Inc Base Rent 2008Jan Lease/Rent Real Estate Store Management,CLASS-1274
19049,VENDOR-1404,GL-6101400,75.85,General Contractor Store Construction General Requirements Final Site Clean Up Mar-2018 Bell Atlantic Pennsylvania Inc,CLASS-1522
19050,VENDOR-2478,GL-6060100,67.83,Flightsafety International Inc Final Site Clean Up Dec-2013 General Requirements General Contractor Facility Construction,CLASS-1522
19051,VENDOR-1191,GL-6101400,94.6,General Contractor Store Construction General Requirements Final Site Clean Up Jan-2000 American Pad & Paper Co,CLASS-1522
19052,VENDOR-1476,GL-2182000,7.68,SMAP Media Buy - Mobile or E-Mail Direct Boston Co Inc Digital Paid Media E-Messaging Media Buy 2011-May ,CLASS-1477
19053,VENDOR-2493,GL-6050100,47.6,Base Rent 2000-Nov  Store Management Furon Co Real Estate Lease/Rent,CLASS-1274
19055,VENDOR-1513,GL-6050310,76.39,Miscellaneous Company Car (Field Only) Aug 2005 Travel and Entertainment Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
19056,VENDOR-1335,GL-2182000,5.49,Babson D L Bond Trust Jan-2003 Corporate Services Human Resources Contingent Labor/Temp Labor Contingent Labor/Temp Labor,CLASS-1376
19057,VENDOR-1959,GL-6050100,82,Lease/Rent Real Estate Feb-2014 Data Probe Inc Store Management Base Rent,CLASS-1274
19059,VENDOR-2514,GL-6050310,92.88,Miscellaneous Company Car (Field Only) Travel and Entertainment Fortune Natural Resources Corp Feb-2013 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
19060,VENDOR-2550,GL-6101400,52.43,2001-Nov  Frontier Planning Services Ltd                          /Bd Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
19061,VENDOR-1883,GL-2182000,17.01,Other Corporate Services Auto Leasing and Maintenance Auto Leasing Corning Inc /Ny 2004-Nov  Corporate Services,CLASS-1250
19063,VENDOR-1944,GL-6050310,94.59,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Daly John J 2018Nov Travel and Entertainment,CLASS-1758
19065,VENDOR-1615,GL-2182000,2.93,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor Dec-2011 Carolina Power & Light Co,CLASS-1376
19067,VENDOR-1342,GL-6101400,53.83,Fixtures Store Construction Store Fixtures Store Fixtures 2019Nov Bailard Biehl & Kaiser Inc                              /Adv,CLASS-2112
19069,VENDOR-1176,GL-6101400,42.78,American Home Assurance Co Final Site Clean Up Apr-2015 General Requirements General Contractor Store Construction,CLASS-1522
19070,VENDOR-2514,GL-6050310,38.41,Fortune Natural Resources Corp Miscellaneous Company Car (Field Only) Oct 2018 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
19071,VENDOR-1298,GL-6060100,69.18,General Contractor General Requirements Final Site Clean Up Athey Products Corp 2000Sep Facility Construction,CLASS-1522
19073,VENDOR-1848,GL-6100500,38.43,Consolidated Tomoka Land Co Magazines 2010-Feb  Media Buy - Traditional National Advertising SMAP,CLASS-1721
19074,VENDOR-1191,GL-6101400,32.83,General Contractor Store Construction General Requirements Final Site Clean Up Jan2007 American Pad & Paper Co,CLASS-1522
19075,VENDOR-1883,GL-2182000,21.37,Corporate Services Auto Leasing and Maintenance Corning Inc /Ny Other Corporate Services Auto Leasing 2019-Feb ,CLASS-1250
19076,VENDOR-1814,GL-2182000,92.85,Contingent Labor/Temp Labor Sep2006 Corporate Services Computer Productions Inc Human Resources Contingent Labor/Temp Labor,CLASS-1376
19077,VENDOR-2513,GL-6050310,72.08,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Aug-2001 Fortune National Corp,CLASS-1758
19078,VENDOR-1551,GL-2182000,24.31,Other Corporate Services Corporate Services Auto Leasing and Maintenance Auto Leasing Oct 2007 Butler Manufacturing Co,CLASS-1250
19079,VENDOR-1883,GL-2182000,2.3,Corning Inc /Ny 2008-Dec  Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
19080,VENDOR-1883,GL-2182000,79.76,Corporate Services Auto Leasing Other Corporate Services Auto Leasing and Maintenance Aug2012 Corning Inc /Ny,CLASS-1250
19081,VENDOR-1944,GL-2182000,41.17,Auto Fleet Repair and Maintenance Corporate Services Daly John J 2018Dec Auto Leasing and Maintenance Other Corporate Services,CLASS-1249
19082,VENDOR-2354,GL-6050100,9.56,2012-Dec  Legg Mason Wood Walker Inc                              /Bd Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
19083,VENDOR-2513,GL-6050310,30.89,Feb-2015 Fortune National Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
19084,VENDOR-1873,GL-6050310,15.41,Miscellaneous Company Car (Field Only) Travel and Entertainment Cooper Laboratories Inc Stockholders Liquidating Trust Jan 2016 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
19086,VENDOR-1170,GL-6050100,29.54,Base Rent Store Management American General Corp /Tx/ 2000Mar Lease/Rent Real Estate,CLASS-1274
19088,VENDOR-1159,GL-6100500,79.55,Magazines Aug 2001 SMAP Doskocil Companies Inc National Advertising Media Buy - Traditional,CLASS-1721
19089,VENDOR-2435,GL-6050100,85.51,Real Estate Store Management Lease/Rent Base Rent Aug-2017 Fremont Corp,CLASS-1274
19090,VENDOR-1836,GL-2182000,23.72,Corporate Services Building and Property Insurance Commercial Insurance Building and Property Insurance Jul2007 Conolog Corp,CLASS-1294
19091,VENDOR-1337,GL-2182000,98.04,Contingent Labor/Temp Labor 2015Oct Corporate Services Badger Meter Inc Human Resources Contingent Labor/Temp Labor,CLASS-1376
19092,VENDOR-1515,GL-6050100,66.69,Real Estate Store Management Lease/Rent Base Rent 2019-Dec  Smith Brown & Groover Inc,CLASS-1274
19094,VENDOR-1190,GL-2182000,91.24,"Nov-2005 American Nuclear Corp Talent, Artists & Models for Trade Show Trade Show Expenses SMAP Events and Promotions",CLASS-2141
19096,VENDOR-1191,GL-6101400,96.4,American Pad & Paper Co Final Site Clean Up May-2016 General Requirements General Contractor Store Construction,CLASS-1522
19097,VENDOR-2005,GL-6101400,5.92,Deposit Guaranty Corp Apr2012 Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-1522
19098,VENDOR-1337,GL-2182000,13.14,Nov2001 Badger Meter Inc Contingent Labor/Temp Labor Contingent Labor/Temp Labor Corporate Services Human Resources,CLASS-1376
19099,VENDOR-2514,GL-6050310,46.02,Apr-2010 Fortune Natural Resources Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
19100,VENDOR-1944,GL-2182000,12.04,Corporate Services Auto Leasing and Maintenance Daly John J Other Corporate Services Auto Fleet Repair and Maintenance 2015-Jun ,CLASS-1249
19101,VENDOR-1191,GL-6101400,77.2,Final Site Clean Up 2018-Aug  Store Construction American Pad & Paper Co General Contractor General Requirements,CLASS-1522
19102,VENDOR-2116,GL-6101400,6.64,2017-Sep  Ealing Corp Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
19103,VENDOR-2047,GL-6100500,93.81,Catalogue 2001Nov SMAP Dr Pepper Co National Advertising Media Buy - Traditional,CLASS-1309
19104,VENDOR-1676,GL-6100410,80.84,Production Artworking/Typesetting Prototype and Comp Production/Packaging Design Champion Parts Inc Sep-2013 SMAP,CLASS-1963
19106,VENDOR-1341,GL-2182000,39.4,Contingent Labor/Temp Labor Corporate Services World Wide Ltd Sep2019 Contingent Labor/Temp Labor Human Resources,CLASS-1376
19107,VENDOR-1513,GL-6050310,86.9,Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) May 2004 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
19108,VENDOR-1944,GL-2182000,37.19,Other Corporate Services Corporate Services Auto Leasing and Maintenance Auto Fleet Repair and Maintenance Oct 2000 Daly John J,CLASS-1249
19110,VENDOR-2472,GL-6101400,1.64,Fischer & Porter Co Final Site Clean Up Jul-2007 General Requirements General Contractor Store Construction,CLASS-1522
19114,VENDOR-1989,GL-6050100,50.19,Feb2003 Lynton Group Inc Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
19116,VENDOR-1169,GL-6100410,79.5,SMAP Agency Fees & Commissions 3 Advantage Capital Corp                                  /Bd Production Other Agency 2019Jun,CLASS-1828
19117,VENDOR-1898,GL-6100410,30.56,SMAP Digital Display Production Digital/Social Nov-2011 Bestfoods,CLASS-1429
19118,VENDOR-1462,GL-6050100,94.48,Base Rent 2002-May  Store Management Boise Cascade Corp Real Estate Lease/Rent,CLASS-1274
19119,VENDOR-1944,GL-2182000,29.33,Auto Fleet Repair and Maintenance Corporate Services Daly John J Jul 2003 Auto Leasing and Maintenance Other Corporate Services,CLASS-1249
19120,VENDOR-2513,GL-6050310,29.3,Travel and Entertainment Miscellaneous Company Car (Field Only) Fortune National Corp Ground Transportation Miscellaneous Company Car (Field Only) Apr 2007,CLASS-1758
19122,VENDOR-2158,GL-6060100,19.25,Managed Services Information Technology IT Managed Services IT Managed Services Sep-2003 Elcor Corp,CLASS-1652
19123,VENDOR-2513,GL-6050310,14.39,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2009-Jan  Fortune National Corp,CLASS-1758
19125,VENDOR-2197,GL-6100410,25.48,SMAP Artworking/Typesetting Entwistle Co Production Prototype and Comp Production/Packaging Design Mar-2004,CLASS-1963
19126,VENDOR-1114,GL-6050310,85.3,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2018Mar Allis Chalmers Corp,CLASS-1758
19127,VENDOR-1802,GL-6050310,53.94,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Sep2009 Texas New Mexico Power Co,CLASS-1758
19128,VENDOR-2405,GL-6050100,25.34,Real Estate Lease/Rent Base Rent Forest City Enterprises Inc 2019-Jul  Store Management,CLASS-1274
19130,VENDOR-1066,GL-6050310,41.76,Travel and Entertainment Miscellaneous Company Car (Field Only) Akzo Nobel Nv Ground Transportation Miscellaneous Company Car (Field Only) 2015Sep,CLASS-1758
19131,VENDOR-1574,GL-6050100,1.11,Lease/Rent Real Estate 2013Oct Calprop Corp Store Management Base Rent,CLASS-1274
19133,VENDOR-1513,GL-6050310,65.56,Travel and Entertainment Miscellaneous Company Car (Field Only) Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only) 2016Aug,CLASS-1758
19134,VENDOR-2110,GL-6100500,64.3,SMAP Magazines National Advertising Media Buy - Traditional Dec2003 Eac Industries Inc,CLASS-1721
19135,VENDOR-1513,GL-6050310,28.89,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Aug2014 Brother Industries Ltd/Adr/,CLASS-1758
